id	other_income
411048102	0
621334101	0
220306431	0
130006102	0
310837103	0
211488102	0
410745101	0
620036531	0
620127101	0
410900107	0
441707431	0
312466102	0
312094101	0
211414101	0
211512101	0
130593102	0
440156104	0
440413102	0
510891103	0
621106102	0
140084105	0
411585102	0
310798101	0
441846101	0
310820102	0
210648103	0
610292101	0
550566431	8000
370519101	0
410217104	0
621301105	0
510645401	0
220353103	0
440363102	0
410153102	0
441203101	0
340027102	0
530333101	0
411084101	0
620643104	0
440341101	0
140334105	0
450054103	0
120080431	0
510605105	0
410491104	0
110104101	0
330010102	0
621247102	0
130762103	0
211614101	0
430602101	0
610091102	0
510410102	0
441185101	0
310960431	0
211411101	0
220157102	0
440444103	0
230016101	0
312118102	0
312082102	0
610303102	0
312109101	0
420357101	0
355752431	0
311563102	0
621561101	0
410549103	0
441241102	0
311904102	0
140152102	0
211547101	0
210860102	0
311521102	0
140001103	0
430710103	0
312082104	0
311285103	0
410929103	0
420310103	0
140203102	0
530389104	0
211093102	0
312063101	0
520575103	10000
410303104	0
440627103	0
787057431	0
130588104	0
140018102	0
312069102	0
620775102	0
370795101	0
211817101	0
370182103	0
140027103	0
450112102	0
140353101	0
441349104	0
410747101	0
310563102	0
620320103	0
211941102	0
210867102	0
441582105	0
430647102	0
620121104	0
210915101	0
320052103	0
310787531	0
140724103	0
510643104	0
370728103	0
420293101	0
311977103	0
430253101	0
210069103	0
621541101	0
411246102	0
411316431	0
450022102	0
620007103	0
230399102	0
310812101	0
140343102	0
510910104	0
310808102	0
410359102	0
120013103	0
500251104	0
310789101	0
510590104	0
410026431	0
621072101	0
441710102	0
520318105	0
310771102	0
430392102	0
370321102	0
410219432	0
440361101	0
210523102	0
510368102	0
211298102	0
441842102	0
441933103	0
310788102	0
411168101	0
441291103	0
255889501	0
441607101	0
440279102	0
410733106	0
310827101	0
530208101	0
530007104	0
140217101	0
230622102	0
410223102	0
211805102	0
370094101	0
211350102	0
210456101	0
620486103	0
211341101	0
621189101	0
210925104	0
211920101	0
620785103	0
210597101	0
340196101	0
510967102	0
510816103	0
420325103	0
210923105	0
450176101	0
210920101	0
311671101	0
312170104	0
411013101	0
210310103	0
370496103	0
211343101	0
370390102	0
620429102	0
621143103	0
441359102	0
210927103	0
530194431	0
210637101	0
211344102	0
230063103	0
621675101	0
430246431	0
130479102	0
110021101	0
687332431	0
210853102	0
310786101	0
450007103	0
230411103	0
411848101	0
120022101	0
211368102	0
211894104	0
410272102	0
311488103	0
210744105	0
230498102	0
510969102	0
210905101	0
210908101	0
440937102	0
130250102	0
440820501	0
620046102	0
420407102	0
210906101	0
210901431	0
620473104	0
440824101	0
350225102	0
621216102	0
620713531	0
610337102	0
620547101	0
621042101	10000
211614102	0
310557101	0
140074101	0
210786101	0
610195101	0
410922104	0
211657101	0
410487101	0
440586102	0
312103102	0
211563102	0
211654101	100000
211504101	0
520089103	0
360210103	0
370006103	0
620953101	0
210189102	0
621376102	0
350035101	0
311725431	0
210785102	0
411880103	0
621528101	0
211628101	0
110020106	0
311699105	0
340167102	0
340296102	0
211635101	0
350096103	0
621463101	0
500327105	0
620124102	0
220065501	0
130760103	0
130075101	0
350222101	0
311909104	0
410431101	0
621830101	0
210811104	0
220192102	18000
360239431	0
211131101	0
340361106	0
420030101	0
510389102	0
140140103	0
441538103	0
620545103	0
211133431	0
411743101	0
500303102	0
410114105	0
530060104	0
620897101	0
441995102	0
211140101	0
210047101	0
211109101	0
120099101	0
441864101	0
211098102	0
441942103	0
621467105	0
430455104	0
310820101	0
110120103	0
210019101	0
520425103	0
530211102	0
440822105	0
520442101	0
210021102	0
620474102	0
430459103	0
450115106	0
211122101	0
530362101	0
211451104	0
211476101	0
210444103	0
510623431	0
620979108	0
350161101	0
211896102	0
621780102	0
210012101	0
621692101	0
211355103	0
510604101	0
621766104	0
410951101	0
410721105	0
440530101	0
140622102	0
130756103	0
210013101	0
410255107	0
510643101	0
210057101	0
441259101	0
410043102	0
230116104	0
430430101	0
211201105	0
420469102	0
450312103	0
312100101	0
620193102	0
140730101	0
210287102	0
510877101	0
450099102	0
340377103	0
430234102	0
450132101	0
441878101	0
621872101	0
530233104	0
210294101	0
130069101	0
510322102	0
620597102	0
230318101	0
230048531	0
330231104	0
620395101	0
410674101	0
312399501	0
530264531	0
440659104	0
530349103	0
230433101	0
210829105	0
621817103	0
162718501	0
530384104	0
621323105	0
621236102	0
520154101	0
340308104	0
411170105	0
610251101	0
211050101	0
210094102	0
211783102	0
210824101	0
340002101	0
410968103	0
210829101	0
350117102	0
620562101	0
441498101	0
211034101	0
210813102	0
211473104	0
210818101	0
211041101	0
530306102	0
210816101	0
130179102	0
530307103	0
230625101	0
320159102	0
130458103	0
360087104	0
411591102	0
211720101	0
430360102	0
370711102	0
621031104	0
230366101	0
520414102	0
520426101	0
140489103	0
520450102	0
130562101	0
330007104	0
320266104	0
500235102	0
520435102	0
620582101	0
530064102	0
410900104	0
430399102	0
621658101	0
510924101	0
620160102	0
620728101	3000
410230431	0
330220101	0
310537104	0
441113101	0
520162105	0
211328101	0
210264101	0
440601102	0
411550101	0
210272103	0
210270106	0
312079103	0
210250101	0
211379106	0
620321104	0
211282101	0
411153101	0
230438102	0
230353102	0
440139102	0
510257101	0
610072101	0
311731102	0
130155102	0
210261102	0
510412101	0
530368104	0
320203102	0
530315104	0
210941103	0
130317102	0
520383109	0
441104101	0
210940101	0
450257104	0
520477105	0
441578104	0
311854102	0
210759103	0
340189104	0
450087103	0
211749106	0
410394102	0
370224102	0
510274101	0
620687101	0
510433101	0
440406101	0
530452101	0
441089101	0
311113101	0
211777103	0
140095103	0
311328431	0
130674102	0
311717103	0
610057103	0
210954102	0
210934101	0
411599105	0
211754101	0
320326102	0
211083102	0
440433101	0
130218431	0
210933102	0
211763105	0
411476105	0
312448103	0
441516102	0
105179433	0
411044101	0
130190106	0
520493101	2000
230498105	0
621862101	0
211011101	0
410794101	0
130920102	0
440887101	0
330336102	0
411253431	0
211752102	1600
370650101	0
621533101	0
211335102	0
510515103	0
441586101	0
370296102	0
210618101	0
510175103	0
411291103	0
530059103	0
211384102	0
311548102	0
211319101	0
520163101	0
311938101	0
210106101	0
440120101	0
340008103	0
620060101	0
140511101	0
230202101	0
441532104	0
530213101	0
620811101	0
211315101	0
410509431	4800
130204101	0
140733101	0
621229104	0
360147101	0
411695431	0
530402101	0
440374101	0
510041501	0
621867102	0
210622102	0
441694104	0
411600103	0
310813101	0
411097101	0
621699105	0
230004102	0
210623101	0
450234102	0
440273104	0
320306102	0
411748101	0
370287102	0
734558431	0
130533103	0
210879101	0
211312101	0
130619102	0
312221531	0
210177102	0
530231102	18000
210625101	0
211271102	0
140069101	0
370353101	0
420448102	0
211334101	0
410926102	0
210612101	0
430724102	0
312221101	0
210620101	0
621081101	0
210619101	0
450135103	0
510203102	0
441076103	0
510059102	0
211324101	0
211314102	0
312426102	0
620910103	0
410309101	14000
230501104	0
430330101	0
220060102	0
330305104	0
211719102	0
620137103	0
441267101	0
450332104	0
620863103	0
130883101	10000
441970101	0
520145101	0
211676101	0
130606101	0
370751103	0
211769101	0
210858102	0
211421105	0
411624105	0
510870102	0
370762103	0
211702106	0
211708102	0
530350103	0
311946104	0
621804103	0
441995103	0
621083102	0
320228103	0
510646101	0
211149102	0
310819102	0
610063106	0
621342109	0
620165103	0
410882501	0
130810104	0
330030102	0
311118101	0
410215102	0
530061102	0
510878102	0
140019103	0
510398531	0
510915101	0
330265101	0
370355101	0
510252101	0
510206101	0
410849103	0
330060101	0
211715101	0
320159101	0
211718102	0
211208102	0
220186102	0
210596102	0
210982101	0
211728101	0
410483102	0
370546104	0
211722101	0
441530101	0
621165105	0
330309103	0
441325101	0
312079101	0
411654102	0
130862102	0
410651101	0
210171102	0
450001101	0
140223101	0
211766102	0
621394103	0
450365101	0
211202102	0
410535103	0
211192101	0
370769103	0
130516101	0
311962103	0
510504102	0
450120102	0
411527102	0
211432102	0
360335102	0
510854103	0
130323101	0
530200101	0
130827104	0
130022102	0
441133102	0
211486101	0
310872102	0
411211101	0
500255102	0
620341104	0
411030102	0
294171501	0
114900431	0
312396102	0
211503101	0
370250102	1000
620600102	0
211495101	0
621255104	40000
370543104	0
130448101	0
140145101	0
440770101	0
370125104	0
410223106	0
130101102	0
311853103	0
211684101	0
450054101	0
310351101	0
430180103	0
520507105	0
510924103	0
370504104	0
211500101	0
312077102	0
220003103	12000
410581102	0
620413102	0
211193103	0
500235501	0
211504102	0
211791101	0
211473101	0
420301103	0
410981107	0
130825101	0
211444102	0
530417102	0
620440102	0
410439104	0
410315103	0
530355431	0
211491101	0
320274102	0
211309102	0
510829102	0
211492102	0
621400101	0
211191103	0
311212102	0
211488101	0
430411101	0
440693101	0
211189101	0
530251102	0
410705102	0
310590103	0
311097102	0
410816101	0
610245101	0
211183103	0
211169102	0
230133101	0
211485101	0
211601104	0
312375101	0
520279102	0
330050102	0
440723105	0
320042104	0
370064103	0
410202104	0
621773431	0
370321103	0
140027104	0
370488101	0
510006102	0
312089101	0
411669102	0
350191103	0
621419101	0
410778102	0
411840103	0
410938431	0
450258103	0
320020101	0
411667102	0
220313102	0
410996101	0
610241101	0
620588101	3000
620996102	0
211402103	0
410375104	0
620181102	0
410397431	0
360270103	0
130065101	0
211422101	0
621671105	0
130902102	0
620305103	0
211408105	0
211425103	0
410656105	0
500014104	0
621773101	0
211513102	0
211797104	0
440644502	0
441450102	0
441140101	0
620325103	0
211925431	0
520065101	0
211426101	0
350075105	0
621645104	0
411472101	0
510504105	0
441254102	0
441859105	0
441252101	0
621741102	0
211933102	0
130483102	0
210191103	0
440335103	0
510612101	0
520017102	0
340251102	0
211433102	0
312044101	0
110009104	0
311471104	0
620406102	0
441234101	0
210069101	0
312459102	0
211810103	0
620653101	0
310890102	0
140840102	0
620468101	0
211438104	0
530123101	0
520367102	0
450199103	0
620794103	0
211795103	0
130872101	0
311701103	0
360306101	0
500239101	0
360010103	0
210422103	0
411147104	0
320262103	0
211742102	0
211539102	0
311756103	0
210200101	0
410205433	0
130709101	0
211910102	0
410241432	0
859873433	0
410729103	0
530150103	0
441808101	0
340055101	0
360159102	0
130063102	0
621485101	0
360171531	0
320294101	0
430405103	0
211369101	0
211799102	0
211540105	0
510160102	0
410260101	0
621754103	0
610355102	0
211196101	0
430118103	0
440881101	0
230112102	0
621237101	0
441307102	0
211410431	0
211796103	0
510800102	0
610233104	0
530149102	0
211495102	0
220018101	0
311108102	0
410823103	0
610254101	0
140499104	0
420028102	0
621628106	0
620265101	0
130146102	0
410304101	0
312321101	0
621656101	0
420360102	0
130928102	0
510811101	0
130167103	0
621139105	0
450311102	0
440635104	0
130463101	0
450293102	0
410638102	0
130252103	0
610315103	0
211782103	0
441700103	0
360019101	0
340061101	0
621460101	0
411420101	0
440888104	0
360185102	0
312121101	0
500152103	0
140627101	0
140127102	0
211439101	0
620462103	0
441576101	0
211434102	0
210181101	0
440343101	0
620651101	0
211521103	0
130815102	0
140058104	0
430165102	0
311548101	0
211465101	0
211940104	0
450124103	0
610263102	0
230353101	0
140111102	0
440238101	0
441553101	0
211424103	0
330318101	0
230072102	0
520459104	0
140669102	0
211520102	0
441593101	0
620059102	0
411011102	0
621606104	0
430473103	0
220094104	0
530373501	0
211452101	0
312008102	0
360251101	0
178956431	26000
310841107	0
620704101	0
320296101	0
140324501	0
211408104	0
411331104	0
370470102	0
130057104	0
410488104	0
210610103	0
230482102	0
410233501	0
510432101	0
311904101	0
441327101	0
440871102	0
211474101	0
211528101	0
510982102	0
350017431	0
140602102	0
350101103	0
211927103	0
610326102	0
211769102	0
211465103	0
340091432	0
440877102	0
441381102	0
530073102	0
370788102	0
621425101	0
530381102	0
430555101	0
620734104	10000
441910101	0
620853101	0
211410105	0
621669102	0
530061103	0
410534101	0
340296103	0
330352103	0
311464102	0
510927105	0
211420103	0
211350101	0
430239101	0
140843102	0
130549102	0
310045101	0
510347531	0
530090104	0
140757101	0
230578431	0
620091101	0
220083103	0
211518101	0
230183105	0
620312103	0
621835102	0
211801101	0
410134102	0
441608103	0
421457501	0
620169102	0
530173103	0
530277103	0
450274101	0
311987101	0
210773103	0
441893102	0
230265101	0
211927102	0
211410104	0
176948431	0
210182104	0
621356103	0
510299101	9000
440610102	0
621604102	0
450346102	0
211754104	0
410911103	0
211470102	0
441341103	0
510802101	0
410845102	0
411540102	0
411700102	0
500319104	0
220305102	0
430491102	0
310203101	0
140352101	0
350055101	0
211477102	0
621463104	0
230450101	0
370047105	0
211435102	0
320031102	0
211917101	0
211249102	0
410480102	0
311252101	0
140330104	0
130342103	0
621653102	0
410409104	0
530130102	0
411772103	0
211930501	0
530241101	0
510858102	0
140573102	0
330216103	0
420389101	0
411284102	0
340149101	0
211781501	0
442020102	0
211523104	0
411570105	0
340178102	0
330104101	0
211191101	0
211811103	0
510667102	0
510206103	0
211783101	0
130807102	0
621110101	0
230510102	0
122705501	0
370468102	0
450161102	0
520182101	0
410413102	0
370406103	0
621587103	0
311898102	0
410192104	0
211525101	0
211220101	0
410957102	0
441569102	0
210194101	0
370787102	0
620926501	0
420374105	0
510665101	0
520322431	0
320281103	0
450356106	0
450358102	0
211475102	0
621053101	0
320280102	0
130726101	0
211932103	0
230508105	0
410672102	0
110020103	0
130255103	0
440647107	0
310863102	0
312504102	0
211927104	0
410166101	0
211804101	0
211533102	0
211796102	0
621356102	0
411134101	0
350105102	0
411817102	0
211770101	0
621143101	0
103671501	0
312011104	0
130476101	0
350180102	0
312451103	0
370734102	0
211808102	0
312144432	0
310362101	0
440023102	0
211774101	0
120082101	0
510996103	0
310682101	0
620118101	0
230373101	0
140366102	0
610103101	0
211526103	0
610157103	0
211811102	0
210409102	0
220050101	7000
140717103	0
312387102	0
140755431	0
410848105	0
211419101	0
211809431	0
130881103	0
430409101	0
510006101	0
440531105	0
210924102	0
411308102	0
620321101	0
620466105	0
340361101	0
310351103	0
220186103	0
310855103	0
110123102	0
330301101	0
420016102	0
530304102	0
211439102	0
211926104	0
620678103	0
430471102	0
510605101	0
211780104	0
510299102	0
130618105	0
520016104	0
370249431	0
410689102	0
211527101	0
230067104	0
140740101	0
440856101	0
620529101	0
130012105	0
411096101	0
440380102	0
510354104	0
210657102	0
621739101	0
440793102	0
410213104	0
211918101	0
420109104	0
310785101	0
430434101	0
510808101	9000
291414431	0
210206102	0
520166101	0
211928101	0
410771101	0
410747102	0
130682102	0
130459102	0
620026103	0
312538101	0
211535104	0
130010103	5000
330158102	0
211427101	0
220154102	0
140304101	0
310536101	0
430616101	0
440543101	0
441118101	15000
350043101	0
510395104	0
450237102	0
220017102	0
510824101	0
370106101	0
211426501	0
211468101	0
440186101	0
410374101	0
210956101	0
370434102	0
410875102	0
450205101	0
311874102	0
440620101	0
440776501	0
621617103	0
621645102	0
440647108	0
311929104	0
211939101	0
620727102	0
211796101	0
210420102	0
621778103	0
140166101	0
620833102	0
130100101	0
441936101	0
330206101	0
211423101	0
360252105	0
110107101	0
410812105	0
441771101	0
510296502	0
440576104	0
510657103	0
130599102	0
621321101	0
510388102	0
620430103	0
230546102	0
211777102	0
510377431	0
410367101	0
140640102	0
500289103	0
211241532	0
621501104	0
510061104	0
621581101	0
621101101	0
440103101	0
620003106	0
211402101	0
621698104	0
610344104	0
120046103	0
530436104	0
220012101	0
530204102	0
140788101	0
130544103	0
411729431	18000
520166501	0
340361103	0
510899103	0
530034104	0
350124101	6000
441699106	0
210153101	0
411059102	0
430442101	0
211435104	0
130293102	0
411875102	0
211454103	0
310402103	0
441863103	0
411169101	0
211468431	0
140020102	0
621848101	0
220046101	0
211779101	0
411830102	0
311799102	0
311315102	0
130463102	0
230535101	0
450276104	0
440767101	0
311561102	0
441445104	0
440740101	0
312284102	0
211853102	0
140762101	0
320306103	0
411838102	0
211526101	0
211521102	0
211533101	0
410852102	0
140586531	0
621111105	0
621229431	0
510610102	0
440292101	0
330004101	0
320367102	0
140652101	0
140201103	0
410713101	0
530382101	0
211409103	0
130315103	0
410314103	0
430114102	0
140569102	0
500036101	0
330268101	0
411793101	0
370408102	0
140073103	0
130886103	0
211837101	0
211919103	0
530387101	0
130165101	0
230498101	0
230017101	0
211457102	0
370537102	0
441061101	0
210059102	0
230538104	0
211814106	0
411127102	0
510166103	0
230082102	0
130492101	0
340371101	0
410217431	0
211490101	0
130554101	0
410758104	0
411727102	0
211930101	0
411319101	0
411527101	0
320329102	0
230432101	0
312220101	0
311315101	0
210752102	0
330164101	0
130736101	0
441713102	0
210195102	12000
330074105	0
610358101	0
500231102	0
210197101	0
210203101	0
441235102	0
211812102	0
310046102	0
620229103	0
211417103	0
311868104	0
320388102	0
211535102	0
211469103	0
410825101	0
330007102	0
230330102	0
441070432	0
411253433	0
520577103	0
620591102	0
621474102	0
430496501	0
210747102	0
330135103	0
450172104	0
210452101	0
210937101	0
620995102	0
610124501	0
330199431	0
130849101	0
140075102	0
620100102	0
370049101	0
312237102	0
410953101	0
621580105	0
230161101	0
211950103	0
140357101	0
620131432	0
311269104	0
330313103	0
211582101	0
340339101	0
621082102	0
441279101	0
620233102	0
441079104	0
130175104	0
411137432	0
360090102	0
211383102	0
211901102	0
130049101	0
430256101	0
340015101	0
620949106	0
211902102	0
510377105	0
140238101	0
450274102	0
130851102	0
140388101	0
441216104	0
310590501	0
610307102	0
450018102	0
320190106	0
430282102	0
411468102	0
210787102	0
210730101	0
312373101	0
130480105	0
174889501	0
140635102	0
510820101	0
130605104	0
441748102	0
210859102	0
510632104	0
110038101	0
620458103	0
210745102	0
340325105	0
130503502	0
320005104	0
210604101	0
620583104	0
520564101	3500
210751101	0
130085102	0
441928103	0
211078105	0
140678102	0
211032102	0
230447101	0
140777104	0
500390101	0
510400103	0
310849103	0
211810101	0
440419101	0
411608104	0
520289101	15000
210648101	0
430509104	0
441395105	0
210727101	0
621596102	0
211609102	0
210288101	0
410095104	0
220016101	0
440847102	0
330308102	0
410693103	0
310874102	0
211893101	0
120013105	0
620295101	0
130808101	0
210928103	0
230513102	0
410888101	0
130424101	0
430411104	18000
311753431	0
440837103	0
510886102	0
130029104	0
311893102	0
210778102	0
370474102	0
220150102	0
230610102	0
440125102	0
620296101	0
211952101	0
140736104	0
211948103	0
320116101	0
211950102	0
430718101	0
211906101	0
410498105	0
410274101	0
621832102	0
320355101	0
370559102	0
211563101	0
211828102	0
410829104	0
621307104	0
370162102	0
411803101	0
311352101	0
211055101	0
441115432	0
441276102	0
110056102	0
410829103	0
370335101	0
440781101	0
360310102	0
211903102	0
130758101	0
510182103	0
370773103	0
620970102	0
230508101	0
211154101	0
140045101	0
430144102	0
510526101	0
340240102	0
220158431	0
330234101	0
621765103	0
211078101	0
370624431	0
211951101	0
430269105	0
510028103	0
220155101	0
211844102	0
311970103	0
210777102	0
211941103	0
411480101	0
210773104	0
210770102	0
210770101	0
210768102	0
211049102	0
440632102	0
210762102	0
320379103	0
420308102	0
620720102	3300
210857102	0
311870102	0
440645101	0
210735102	0
620650103	0
130760102	0
621546102	0
211060102	0
140138103	0
510394104	0
210473103	0
230153101	0
310126103	0
360038101	0
130597101	0
530274102	0
220334101	0
410216103	0
360279101	0
410650111	0
621051102	0
370034104	0
130692101	0
510107103	0
211892102	0
441697109	0
530346103	0
210725102	0
370562102	0
311407102	0
360003102	0
350031104	0
620795103	0
620134102	0
220236102	0
320370101	0
140188101	0
211411104	0
621833101	0
320362103	0
210749101	0
211960101	0
410721102	0
220109501	0
210379104	0
520073106	0
210815103	0
360275106	0
510928103	0
360217102	0
311421102	0
130546431	0
410204103	0
210775103	0
511041103	0
230553101	0
211353102	0
140084101	0
411760101	0
370745104	0
370661102	0
211196103	0
510945101	0
210444102	0
520113101	0
420266102	20000
310705101	0
410387103	0
411486103	0
440482101	0
210520101	0
210505101	0
441790101	0
411082102	0
620146104	0
410689103	0
510191103	0
211250102	0
360161103	0
360340102	0
330340102	0
220220102	0
440730102	0
420339102	0
510018431	0
320203103	0
311543101	0
370684102	0
411156103	0
410238101	0
211243102	0
410917102	0
139751504	0
621280501	0
370508102	0
330211101	0
211239101	0
430592102	0
320216105	0
621509101	0
230226102	0
312012104	0
312469103	0
610171102	0
441614104	0
441105104	0
440244104	0
210178102	0
610340101	0
621019105	0
520508102	0
330135101	0
211244102	0
210433102	0
271895431	0
620194101	0
312182102	0
210151104	0
411501103	0
320388101	0
210970531	0
420363531	0
520235103	0
210972101	0
500187101	0
370023102	0
620977101	0
130099104	0
370138104	0
312458102	0
210980101	0
411185101	0
510077102	0
340248104	0
210960103	0
621257104	0
370062103	0
411353103	0
130423101	0
360123101	0
140020103	0
140331102	0
330154102	0
130640101	0
420085102	0
320166106	0
140831102	0
210964103	0
370266103	0
441404102	6000
610101106	0
210313102	0
140170101	0
210342102	0
130248102	0
330295102	0
211034103	0
230067103	0
500143108	0
211469101	40000
210336101	0
610315102	0
360023104	0
210319101	0
440461102	0
440751101	0
210312101	0
411763101	0
530355102	0
210485102	0
211832101	0
130162102	0
310787102	0
210324101	0
211791102	0
220360102	0
210321103	0
620834106	0
220012102	0
230081102	0
210339101	0
210343101	0
440621103	0
210319102	0
312550101	0
510526105	0
440782101	0
410208101	0
530349104	0
370089103	0
211935101	0
430652101	0
360222102	0
620176105	0
211375101	0
530421101	0
210221101	0
610123101	0
370319101	0
621544102	0
411042102	0
520558101	0
211924102	0
411070104	0
370701101	0
130662101	0
140203101	0
410792104	0
621074103	0
189893501	0
211532102	0
230108103	0
211370101	0
510385105	0
530153101	0
411316432	0
441330101	0
620618531	0
410969104	0
410338104	0
411511102	0
130614101	0
210754103	0
410261102	0
211391101	0
140778103	0
410919104	0
211369102	0
620380105	0
610119102	0
312538105	0
410268101	0
621788102	0
441589102	0
210749104	24000
411256104	0
440519101	0
410380101	50000
410317103	0
211708101	0
370413103	0
440675106	0
410841102	0
620393102	0
210596103	0
130067101	0
340263101	0
210810101	0
210575101	0
450134103	0
210588102	0
430533101	0
210593101	0
620452103	0
441835101	0
211412102	0
210594101	0
211567103	0
311989102	0
410248103	0
450116103	0
370145101	0
330046105	0
140001101	0
410856101	0
340080104	0
441271101	0
211044101	0
130923102	0
210636101	0
210635101	0
441326102	0
430379101	0
330259103	0
440422105	0
210646104	0
410779102	0
370079101	0
210916102	0
140857103	0
411253101	0
210660104	0
210635102	0
620420101	0
448849431	0
312552101	0
360256531	0
210659102	0
411151103	0
420402101	0
210633101	0
370272102	0
420313431	0
210453102	0
211604101	0
210638103	0
110022102	0
410325105	0
440132101	0
410995113	0
620020101	0
510535101	0
130385104	0
621211104	0
340319103	0
410858105	0
211077102	0
410734102	0
169077501	0
621797103	0
440741106	0
210528101	0
441385101	0
510507104	0
130385101	0
210146105	0
621850101	0
360078101	0
210527101	0
140158102	0
370075103	0
441697101	0
500179101	0
130816102	0
411385102	0
370473103	0
410942101	0
370751101	0
411336102	0
311880102	0
340101105	0
140602104	0
130554102	0
370073101	0
430649102	0
420394101	0
130865103	0
620296102	0
211653102	0
440696102	0
211844103	0
440839101	0
330310103	0
520426531	0
210550101	0
530069101	0
410371101	0
620757103	0
543488435	0
620498104	0
311887102	0
410059101	0
411318101	0
411385101	0
620817102	12000
211876103	0
211823103	0
530023104	0
500287104	0
530324101	0
211794102	0
210012103	0
211854102	0
450276102	0
211485102	0
621433102	0
312075101	0
450273103	0
411608101	0
500364101	0
340084102	0
410515102	0
410012101	0
210204103	0
211028101	0
370284101	0
410903104	0
441712103	0
621557101	0
340206102	0
620320101	0
410166102	0
211845104	0
140794103	0
310417102	0
230159103	0
311974103	0
441216101	0
312074102	0
140116103	0
211832103	0
211122102	0
620695104	0
621465104	0
441079105	0
370431101	0
311416102	0
211850101	0
510521102	0
312000103	0
441888102	0
510511104	0
420322101	0
110066102	0
210118101	0
210098102	0
410491105	0
610286101	0
500278102	0
311891103	0
210114102	0
410733105	0
410649102	0
610061101	0
370354104	0
500233105	0
360138103	0
360212102	0
210118102	0
610083104	0
441732101	0
441097104	0
210101102	0
140369101	0
440560103	0
530397101	0
370212103	0
210097101	0
510019103	0
441014101	0
210120102	0
140560501	0
230616102	0
210115102	0
320077101	0
621363102	0
130032102	0
410330101	0
620548102	0
620773101	0
411615103	0
310105102	0
230354102	0
210116102	0
411071102	0
962377431	0
210088101	0
230520101	0
210747104	0
410944107	0
211667102	0
130445105	0
210083101	0
520380101	0
441794101	0
530356104	0
510188101	0
481632431	0
230586101	0
140391101	0
430464101	0
110026101	0
410687431	0
140365102	0
210130102	0
410230103	0
210430103	0
210146102	0
520293101	0
350084101	0
410647102	0
340252101	0
210089106	0
621601101	2400
510920101	0
620290102	0
621174103	0
110119101	0
210091101	0
210411104	0
310513103	0
411023501	0
441780104	0
210079102	0
210079104	0
510592103	0
621668101	0
312312102	0
130017103	0
210127101	0
330068102	0
410199103	0
230131104	0
210135102	0
211410102	0
440637101	0
410253103	0
130646102	0
620834102	0
311693103	0
410274102	0
210138101	0
610054102	0
411883103	0
621699106	0
220016102	0
211493102	0
350150102	0
370794102	0
210078103	0
130900103	0
430728104	0
311489101	0
410019101	0
210535101	0
320259102	0
130599101	0
621198101	0
210065101	0
410175105	0
620183101	0
230560101	0
120095101	0
370602101	0
210148101	0
340376101	0
130193101	0
220089102	0
310505101	0
312090102	0
410504103	0
140790101	0
440429101	0
621006101	0
350026104	0
210152103	0
130083101	0
210171101	0
610067101	0
320223103	0
410538102	0
210158101	0
311217102	0
130790103	0
411753103	0
620599103	0
370081101	0
370102103	0
520298101	0
410219104	0
441609102	0
420284101	10000
230150101	0
410528103	0
530080103	0
230356103	0
620360101	0
320129102	0
510184101	0
621081501	0
311983104	0
440659103	0
110033105	0
440243101	0
410333102	0
210977102	0
210152101	0
510500104	0
510656103	0
440331105	0
117036503	0
210151103	0
211921101	0
340075531	0
340103105	20000
211050103	0
311263103	0
330115101	0
530142102	0
340351102	0
211010103	0
210825102	0
140676102	0
621264101	0
130292102	0
370022103	0
211402102	0
211190101	0
211287101	0
360184101	0
430123101	0
230192101	0
340269102	0
210862102	0
211159101	0
220340102	0
440661101	0
420120101	0
510862101	0
350180101	0
411659102	0
441858104	0
440607102	0
370391101	0
410888103	0
211593101	0
310779101	0
110102101	0
211131103	0
340317104	0
410991102	0
420082101	0
450003533	0
610011102	0
621273102	0
450123102	0
220225102	0
621829104	0
130330101	0
530020103	0
411653104	0
130491103	0
510554102	0
440725102	0
211161103	0
370225102	0
620299101	0
123476501	0
311335105	0
410793102	0
211015101	0
311987103	0
211778101	0
211310103	0
410055102	0
440731105	0
330273103	0
340380501	0
340261104	0
410015102	0
620496102	0
312000102	0
320259101	0
411028102	0
430721532	0
440469102	1800
621830104	0
441562102	0
230055102	0
620955102	800
211159532	0
140015102	0
621458101	0
450208101	0
621553101	0
420062102	0
370718102	0
530052102	0
610138102	0
370083102	0
210550103	0
411512101	0
310046101	0
411034102	0
230560104	0
220106104	0
510331101	0
320042103	0
441617104	0
220220104	0
621082103	0
440346102	0
220006431	0
410890102	0
370779102	7000
220289103	0
140081431	0
620884101	0
311752102	0
140327101	0
330260102	0
410717102	0
340269101	0
311275103	0
360189101	0
430266101	0
211013101	0
410552104	0
411433105	0
311350101	0
230239102	0
510285102	0
211009102	0
230219102	0
130197102	0
312070105	0
370453102	0
211180101	0
360091104	0
310489101	0
370651102	0
110050103	0
312359531	0
220177103	0
411042101	0
370725101	0
312101102	0
211275101	0
230251101	0
410473102	0
120039102	0
440840101	0
140183103	0
510975103	0
520342104	0
370680102	0
220222104	0
211016102	0
130890104	0
620577104	0
130928104	0
120013102	0
140370104	0
440841102	0
411069103	0
211013102	0
410327101	0
411537101	0
140728102	0
110161102	0
410981101	0
510344102	0
130480104	0
500379102	0
211443101	0
510889101	0
210458102	0
510964101	0
312306102	0
210451102	0
